payload: 73392134 bytes: 0.0s
struct segs (filtered>=50): 2: 124.6s
NODESEG base=197811 cnt=116734 stride=68 id_range=2003769..3462323
NODESEG base=8135655 cnt=237441 stride=92 id_range=3462323..836582
NODES total=354174
ROWMAP rows=354175
ESEGS total=541 sum_cnt=586202
ESEG sh=38005415 segid=6500113 cfg=175 cnt=125 X=3 Y=7 got=125 OK
ESEG sh=38019435 segid=6500114 cfg=175 cnt=51 X=3 Y=10 got=0 SHORT
ESEG sh=38029463 segid=100001 cfg=175 cnt=30 X=3 Y=2 got=30 OK
ESEG sh=38031635 segid=100002 cfg=175 cnt=57 X=3 Y=2 got=57 OK
ESEG sh=38035607 segid=100003 cfg=175 cnt=100 X=3 Y=2 got=100 OK
ESEG sh=38041227 segid=100004 cfg=175 cnt=436 X=3 Y=2 got=436 OK
ESEG sh=38072351 segid=100005 cfg=175 cnt=100 X=3 Y=2 got=100 OK
ESEG sh=38077971 segid=100006 cfg=175 cnt=44 X=3 Y=2 got=44 OK
ESEG sh=38081079 segid=100007 cfg=175 cnt=6 X=3 Y=2 got=6 OK
ESEG sh=38081531 segid=100008 cfg=175 cnt=24 X=3 Y=2 got=24 OK
ESEG sh=38083247 segid=100009 cfg=175 cnt=6408 X=3 Y=2 got=6408 OK
ESEG sh=38442115 segid=100010 cfg=175 cnt=718 X=3 Y=2 got=718 OK
ESEG sh=38493495 segid=100011 cfg=175 cnt=16 X=3 Y=2 got=16 OK
ESEG sh=38494667 segid=100012 cfg=175 cnt=5 X=3 Y=2 got=5 OK
ESEG sh=38495047 segid=100013 cfg=175 cnt=33849 X=3 Y=2 got=33849 OK
ESEG sh=40390611 segid=100014 cfg=175 cnt=244 X=3 Y=2 got=244 OK
ESEG sh=40407511 segid=100015 cfg=175 cnt=240 X=3 Y=2 got=240 OK
ESEG sh=40424667 segid=100016 cfg=175 cnt=1836 X=3 Y=2 got=1836 OK
ESEG sh=40556367 segid=100017 cfg=175 cnt=6 X=3 Y=2 got=6 OK
ESEG sh=40556819 segid=100018 cfg=175 cnt=6 X=3 Y=2 got=6 OK
ESEG sh=40557271 segid=100019 cfg=175 cnt=6 X=3 Y=2 got=6 OK
ESEG sh=40557723 segid=100020 cfg=175 cnt=18 X=3 Y=2 got=18 OK
ESEG sh=40559031 segid=100021 cfg=175 cnt=16 X=3 Y=2 got=16 OK
ESEG sh=40560203 segid=100022 cfg=175 cnt=16 X=3 Y=2 got=16 OK
ESEG sh=40561375 segid=100023 cfg=175 cnt=16 X=3 Y=2 got=16 OK
ESEG sh=40562547 segid=100024 cfg=175 cnt=16 X=3 Y=2 got=16 OK
ESEG sh=40563719 segid=100025 cfg=175 cnt=8 X=3 Y=2 got=8 OK
ESEG sh=40564251 segid=100026 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=40564463 segid=100027 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=40564675 segid=100028 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=40564887 segid=100029 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=40565099 segid=100030 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=40565311 segid=200001 cfg=175 cnt=9 X=3 Y=9 got=0 SHORT
ESEG sh=40567059 segid=200002 cfg=175 cnt=20 X=3 Y=2 got=20 OK
ESEG sh=40568487 segid=200003 cfg=175 cnt=1948 X=3 Y=2 got=1948 OK
ESEG sh=40708763 segid=200004 cfg=175 cnt=120 X=3 Y=2 got=120 OK
ESEG sh=40717423 segid=200005 cfg=175 cnt=480 X=3 Y=2 got=480 OK
ESEG sh=40752003 segid=200006 cfg=175 cnt=120 X=3 Y=2 got=120 OK
ESEG sh=40760663 segid=200007 cfg=175 cnt=480 X=3 Y=2 got=480 OK
ESEG sh=40795243 segid=200008 cfg=175 cnt=120 X=3 Y=2 got=120 OK
ESEG sh=40803903 segid=200009 cfg=175 cnt=588 X=3 Y=2 got=588 OK
ESEG sh=40846259 segid=200010 cfg=175 cnt=120 X=3 Y=2 got=120 OK
ESEG sh=40854919 segid=200011 cfg=175 cnt=532 X=3 Y=2 got=532 OK
ESEG sh=40893243 segid=200012 cfg=175 cnt=120 X=3 Y=2 got=120 OK
ESEG sh=40901903 segid=200013 cfg=175 cnt=66 X=3 Y=2 got=66 OK
ESEG sh=40906675 segid=200014 cfg=175 cnt=184 X=3 Y=2 got=184 OK
ESEG sh=40919879 segid=200015 cfg=175 cnt=120 X=3 Y=2 got=120 OK
ESEG sh=40928475 segid=200016 cfg=175 cnt=120 X=3 Y=2 got=120 OK
ESEG sh=40937135 segid=200017 cfg=175 cnt=100 X=3 Y=2 got=100 OK
ESEG sh=40944355 segid=200018 cfg=175 cnt=4 X=3 Y=2 got=4 OK
ESEG sh=40944663 segid=200019 cfg=175 cnt=8 X=3 Y=2 got=8 OK
ESEG sh=40945259 segid=200020 cfg=175 cnt=8 X=3 Y=2 got=8 OK
ESEG sh=40945855 segid=200021 cfg=175 cnt=79 X=3 Y=2 got=79 OK
ESEG sh=40951467 segid=200022 cfg=175 cnt=16 X=3 Y=2 got=16 OK
ESEG sh=40952639 segid=200023 cfg=175 cnt=130 X=3 Y=2 got=130 OK
ESEG sh=40961979 segid=200024 cfg=175 cnt=825 X=3 Y=2 got=825 OK
ESEG sh=41020919 segid=200025 cfg=175 cnt=22 X=3 Y=2 got=22 OK
ESEG sh=41022507 segid=200026 cfg=175 cnt=173 X=3 Y=2 got=173 OK
ESEG sh=41034671 segid=200027 cfg=175 cnt=173 X=3 Y=2 got=173 OK
ESEG sh=41046835 segid=200028 cfg=175 cnt=38 X=3 Y=2 got=38 OK
ESEG sh=41049463 segid=200029 cfg=175 cnt=38 X=3 Y=2 got=38 OK
ESEG sh=41052091 segid=200030 cfg=175 cnt=50569 X=3 Y=2 got=50569 OK
ESEG sh=43883975 segid=200031 cfg=175 cnt=74 X=3 Y=2 got=74 OK
ESEG sh=43889067 segid=200032 cfg=175 cnt=44 X=3 Y=2 got=44 OK
ESEG sh=43892063 segid=200033 cfg=175 cnt=96 X=3 Y=2 got=96 OK
ESEG sh=43898547 segid=200034 cfg=175 cnt=1194 X=3 Y=2 got=1194 OK
ESEG sh=43965431 segid=200035 cfg=175 cnt=28 X=3 Y=2 got=28 OK
ESEG sh=43967371 segid=200036 cfg=175 cnt=12 X=3 Y=2 got=12 OK
ESEG sh=43968255 segid=200037 cfg=175 cnt=1130 X=3 Y=2 got=1130 OK
ESEG sh=44031555 segid=200038 cfg=175 cnt=857 X=3 Y=2 got=857 OK
ESEG sh=44079567 segid=200039 cfg=175 cnt=80 X=3 Y=2 got=80 OK
ESEG sh=44084707 segid=200040 cfg=175 cnt=140 X=3 Y=2 got=140 OK
ESEG sh=44094487 segid=200041 cfg=175 cnt=140 X=3 Y=2 got=140 OK
ESEG sh=44104267 segid=200042 cfg=175 cnt=2436 X=3 Y=2 got=2436 OK
ESEG sh=44240703 segid=200043 cfg=175 cnt=19 X=3 Y=9 got=0 SHORT
ESEG sh=44244371 segid=200044 cfg=175 cnt=19 X=3 Y=9 got=0 SHORT
ESEG sh=44248039 segid=200045 cfg=175 cnt=1 X=3 Y=5 got=0 SHORT
ESEG sh=44248147 segid=200046 cfg=175 cnt=1 X=3 Y=5 got=0 SHORT
ESEG sh=44248255 segid=200047 cfg=175 cnt=80 X=3 Y=2 got=80 OK
ESEG sh=44253395 segid=200048 cfg=175 cnt=20 X=3 Y=2 got=20 OK
ESEG sh=44254855 segid=200049 cfg=175 cnt=20 X=3 Y=2 got=20 OK
ESEG sh=44256315 segid=200050 cfg=175 cnt=72 X=3 Y=2 got=72 OK
ESEG sh=44261519 segid=200052 cfg=175 cnt=1 X=3 Y=5 got=0 SHORT
ESEG sh=44261627 segid=200053 cfg=175 cnt=72 X=3 Y=2 got=72 OK
ESEG sh=44266831 segid=200054 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=44267043 segid=200055 cfg=175 cnt=1 X=3 Y=9 got=0 SHORT
ESEG sh=44267255 segid=300001 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=44267803 segid=300002 cfg=175 cnt=218 X=3 Y=2 got=218 OK
ESEG sh=44283087 segid=300003 cfg=175 cnt=17 X=3 Y=2 got=17 OK
ESEG sh=44284291 segid=300004 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=44284839 segid=300005 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=44285387 segid=300008 cfg=175 cnt=7923 X=3 Y=2 got=7923 OK
ESEG sh=44855087 segid=300009 cfg=175 cnt=3635 X=3 Y=2 got=3635 OK
ESEG sh=45058627 segid=300010 cfg=175 cnt=140 X=3 Y=2 got=140 OK
ESEG sh=45068631 segid=300011 cfg=175 cnt=468 X=3 Y=2 got=468 OK
ESEG sh=45094859 segid=300013 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45095407 segid=300014 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45095955 segid=300018 cfg=175 cnt=548 X=3 Y=2 got=548 OK
ESEG sh=45134855 segid=300019 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45135403 segid=300020 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45135951 segid=300022 cfg=175 cnt=5392 X=3 Y=2 got=5392 OK
ESEG sh=45521347 segid=300023 cfg=175 cnt=3406 X=3 Y=2 got=3406 OK
ESEG sh=45711959 segid=300024 cfg=175 cnt=202 X=3 Y=2 got=202 OK
ESEG sh=45726139 segid=300025 cfg=175 cnt=360 X=3 Y=2 got=360 OK
ESEG sh=45746319 segid=300026 cfg=175 cnt=48 X=3 Y=2 got=48 OK
ESEG sh=45749699 segid=300027 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45750247 segid=300028 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45750795 segid=300032 cfg=175 cnt=74 X=3 Y=2 got=74 OK
ESEG sh=45755903 segid=300033 cfg=175 cnt=75 X=3 Y=2 got=75 OK
ESEG sh=45761251 segid=300034 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45761799 segid=300035 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45762347 segid=300038 cfg=175 cnt=1120 X=3 Y=2 got=1120 OK
ESEG sh=45841519 segid=300040 cfg=175 cnt=36 X=3 Y=2 got=36 OK
ESEG sh=45844035 segid=300041 cfg=175 cnt=40 X=3 Y=2 got=40 OK
ESEG sh=45846935 segid=300042 cfg=175 cnt=40 X=3 Y=2 got=40 OK
ESEG sh=45849835 segid=300043 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45850383 segid=300048 cfg=175 cnt=36 X=3 Y=2 got=36 OK
ESEG sh=45852931 segid=300049 cfg=175 cnt=768 X=3 Y=2 got=768 OK
ESEG sh=45908247 segid=300050 cfg=175 cnt=336 X=3 Y=2 got=336 OK
ESEG sh=45931883 segid=400001 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45932431 segid=400002 cfg=175 cnt=218 X=3 Y=2 got=218 OK
ESEG sh=45947715 segid=400003 cfg=175 cnt=17 X=3 Y=2 got=17 OK
ESEG sh=45948919 segid=400004 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45949467 segid=400005 cfg=175 cnt=3 X=3 Y=7 got=0 SHORT
ESEG sh=45950015 segid=400008 cfg=175 cnt=7923 X=3 Y=2 got=7923 OK
